,DateTime,"Wind Speed, m/s","Gust Speed, m/s",Wind Direction
59978,2010-10-08 18:05:00,0.0,0.0,68.8
59979,2010-10-08 18:10:00,0.0,0.0,130.6
59980,2010-10-08 18:15:00,0.0,0.0,99.7
59981,2010-10-08 18:20:00,0.0,0.0,88.4
59982,2010-10-08 18:25:00,0.0,0.0,96.9
59983,2010-10-08 18:30:00,0.0,0.0,103.9
59984,2010-10-08 18:35:00,0.0,0.0,119.3
59985,2010-10-08 18:40:00,0.0,0.0,348.2
59986,2010-10-08 18:45:00,0.0,0.0,32.3
59987,2010-10-08 18:50:00,0.0,0.0,151.6
59988,2010-10-08 18:55:00,0.0,0.0,143.2
59989,2010-10-08 19:00:00,0.0,0.0,136.2
59990,2010-10-08 19:05:00,0.0,0.0,136.2
59991,2010-10-08 19:10:00,0.0,0.0,106.7
59992,2010-10-08 19:15:00,0.0,0.0,33.7
59993,2010-10-08 19:20:00,0.0,0.0,50.5
59994,2010-10-08 19:25:00,0.0,0.0,60.4
59995,2010-10-08 19:30:00,0.0,0.0,51.9
59996,2010-10-08 19:35:00,0.0,0.0,81.4
59997,2010-10-08 19:40:00,0.0,0.0,60.4
59998,2010-10-08 19:45:00,0.0,0.0,37.9
59999,2010-10-08 19:50:00,0.0,0.0,33.7
60000,2010-10-08 19:55:00,0.0,0.0,33.7
60001,2010-10-08 20:00:00,0.0,0.0,30.9
60002,2010-10-08 20:05:00,0.0,0.0,11.2
60003,2010-10-08 20:10:00,0.0,0.0,15.4
60004,2010-10-08 20:15:00,0.0,0.0,29.5
60005,2010-10-08 20:20:00,0.0,0.0,32.3
60006,2010-10-08 20:25:00,0.0,0.0,7.0
60007,2010-10-08 20:30:00,0.0,0.0,9.8
60008,2010-10-08 20:35:00,0.0,0.0,2.8
60009,2010-10-08 20:40:00,0.19,1.86,355.2
60010,2010-10-08 20:45:00,1.48,2.6,1.4
60011,2010-10-08 20:50:00,1.48,2.41,1.4
60012,2010-10-08 20:55:00,1.11,1.67,8.4
60013,2010-10-08 21:00:00,1.67,3.15,19.7
60014,2010-10-08 21:05:00,2.23,3.15,14.0
60015,2010-10-08 21:10:00,1.86,3.53,19.7
60016,2010-10-08 21:15:00,1.67,2.78,14.0
60017,2010-10-08 21:20:00,1.67,2.78,18.3
60018,2010-10-08 21:25:00,0.37,1.67,18.3
60019,2010-10-08 21:30:00,0.37,1.67,4.2
60020,2010-10-08 21:35:00,1.11,2.04,4.2
60021,2010-10-08 21:40:00,0.56,1.86,16.8
60022,2010-10-08 21:45:00,0.0,0.0,18.3
60023,2010-10-08 21:50:00,0.56,1.48,12.6
60024,2010-10-08 21:55:00,0.19,1.11,342.6
60025,2010-10-08 22:00:00,0.0,0.37,318.7
60026,2010-10-08 22:05:00,0.19,1.11,306.1
60027,2010-10-08 22:10:00,0.0,0.0,318.7
60028,2010-10-08 22:15:00,0.0,0.0,324.3
60029,2010-10-08 22:20:00,0.0,0.0,325.7
60030,2010-10-08 22:25:00,0.37,1.48,332.7
60031,2010-10-08 22:30:00,0.74,1.3,344.0
60032,2010-10-08 22:35:00,0.19,0.93,351.0
60033,2010-10-08 22:40:00,0.93,1.67,344.0
60034,2010-10-08 22:45:00,1.48,2.6,342.6
60035,2010-10-08 22:50:00,0.74,1.67,348.2
60036,2010-10-08 22:55:00,0.0,0.0,338.3
60037,2010-10-08 23:00:00,0.0,0.0,342.6
60038,2010-10-08 23:05:00,0.0,0.0,345.4
60039,2010-10-08 23:10:00,0.0,0.0,348.2
60040,2010-10-08 23:15:00,0.0,0.0,348.2
60041,2010-10-08 23:20:00,0.0,0.0,348.2
60042,2010-10-08 23:25:00,0.0,0.0,348.2
60043,2010-10-08 23:30:00,0.0,0.0,353.8
60044,2010-10-08 23:35:00,0.0,0.0,1.4
60045,2010-10-08 23:40:00,0.0,0.0,9.8
60046,2010-10-08 23:45:00,0.0,0.0,44.9
60047,2010-10-08 23:50:00,0.0,0.0,49.1
60048,2010-10-08 23:55:00,0.0,0.0,80.0
60049,2010-10-09 00:00:00,0.0,0.0,116.5
60050,2010-10-09 00:05:00,0.0,0.0,136.2
60051,2010-10-09 00:10:00,0.0,0.0,137.6
60052,2010-10-09 00:15:00,0.0,0.0,137.6
60053,2010-10-09 00:20:00,0.0,0.0,137.6
60054,2010-10-09 00:25:00,0.0,0.0,22.5
60055,2010-10-09 00:30:00,0.0,0.0,339.7
60056,2010-10-09 00:35:00,0.0,0.0,338.3
60057,2010-10-09 00:40:00,0.0,0.0,346.8
60058,2010-10-09 00:45:00,0.0,0.0,18.3
60059,2010-10-09 00:50:00,0.0,0.0,25.3
60060,2010-10-09 00:55:00,0.0,0.0,2.8
60061,2010-10-09 01:00:00,0.0,0.0,7.0
60062,2010-10-09 01:05:00,0.0,0.0,7.0
60063,2010-10-09 01:10:00,0.0,0.0,7.0
60064,2010-10-09 01:15:00,0.0,0.0,25.3
60065,2010-10-09 01:20:00,0.0,0.0,30.9
60066,2010-10-09 01:25:00,0.0,0.0,19.7
60067,2010-10-09 01:30:00,0.0,0.0,14.0
60068,2010-10-09 01:35:00,0.0,0.0,37.9
60069,2010-10-09 01:40:00,0.0,0.0,112.3
60070,2010-10-09 01:45:00,0.0,0.0,143.2
60071,2010-10-09 01:50:00,0.0,0.0,113.7
60072,2010-10-09 01:55:00,0.0,0.0,82.8
60073,2010-10-09 02:00:00,0.0,0.0,82.8
60074,2010-10-09 02:05:00,0.0,0.0,74.4
60075,2010-10-09 02:10:00,0.0,0.0,0.0
60076,2010-10-09 02:15:00,0.0,0.0,0.0
60077,2010-10-09 02:20:00,0.0,0.0,4.2
60078,2010-10-09 02:25:00,0.0,0.0,16.8
60079,2010-10-09 02:30:00,0.0,0.0,21.1
60080,2010-10-09 02:35:00,0.0,0.0,37.9
60081,2010-10-09 02:40:00,0.0,0.0,21.1
60082,2010-10-09 02:45:00,0.56,2.04,5.6
60083,2010-10-09 02:50:00,1.67,2.23,4.2
60084,2010-10-09 02:55:00,1.67,2.97,5.6
60085,2010-10-09 03:00:00,1.48,2.23,8.4
60086,2010-10-09 03:05:00,1.86,2.41,19.7
60087,2010-10-09 03:10:00,1.48,2.23,16.8
60088,2010-10-09 03:15:00,1.67,2.6,18.3
60089,2010-10-09 03:20:00,1.86,2.78,18.3
60090,2010-10-09 03:25:00,1.86,3.15,16.8
60091,2010-10-09 03:30:00,1.67,2.23,7.0
60092,2010-10-09 03:35:00,1.48,2.41,8.4
60093,2010-10-09 03:40:00,1.67,2.23,19.7
60094,2010-10-09 03:45:00,2.04,2.6,21.1
60095,2010-10-09 03:50:00,1.86,2.78,21.1
60096,2010-10-09 03:55:00,1.48,2.6,9.8
60097,2010-10-09 04:00:00,1.48,2.23,0.0
60098,2010-10-09 04:05:00,1.3,2.41,5.6
60099,2010-10-09 04:10:00,1.48,2.04,18.3
60100,2010-10-09 04:15:00,2.04,2.78,19.7
60101,2010-10-09 04:20:00,1.86,2.78,15.4
60102,2010-10-09 04:25:00,1.3,1.86,12.6
60103,2010-10-09 04:30:00,0.74,1.3,18.3
60104,2010-10-09 04:35:00,0.19,0.93,33.7
60105,2010-10-09 04:40:00,0.0,0.0,33.7
60106,2010-10-09 04:45:00,0.0,0.0,33.7
60107,2010-10-09 04:50:00,0.19,0.56,33.7
60108,2010-10-09 04:55:00,0.37,0.74,49.1
60109,2010-10-09 05:00:00,0.37,0.93,71.6
60110,2010-10-09 05:05:00,0.0,0.0,71.6
60111,2010-10-09 05:10:00,0.56,1.11,61.8
60112,2010-10-09 05:15:00,0.19,0.74,43.5
60113,2010-10-09 05:20:00,0.19,0.74,40.7
60114,2010-10-09 05:25:00,0.0,0.56,40.7
60115,2010-10-09 05:30:00,0.0,0.0,40.7
60116,2010-10-09 05:35:00,0.0,0.0,40.7
60117,2010-10-09 05:40:00,0.0,0.56,40.7
60118,2010-10-09 05:45:00,0.56,0.93,85.6
60119,2010-10-09 05:50:00,0.74,0.93,115.1
60120,2010-10-09 05:55:00,0.19,0.56,91.3
60121,2010-10-09 06:00:00,0.37,0.93,87.0
60122,2010-10-09 06:05:00,0.37,0.93,102.5
60123,2010-10-09 06:10:00,0.74,1.3,109.5
60124,2010-10-09 06:15:00,0.56,1.11,102.5
60125,2010-10-09 06:20:00,0.19,0.74,140.4
60126,2010-10-09 06:25:00,0.19,0.74,151.6
60127,2010-10-09 06:30:00,0.37,0.93,164.3
60128,2010-10-09 06:35:00,0.74,1.48,151.6
60129,2010-10-09 06:40:00,1.11,1.67,124.9
60130,2010-10-09 06:45:00,1.11,1.48,119.3
60131,2010-10-09 06:50:00,0.74,1.48,146.0
60132,2010-10-09 06:55:00,0.93,1.3,174.1
60133,2010-10-09 07:00:00,0.93,1.3,161.5
60134,2010-10-09 07:05:00,0.93,1.67,129.2
60135,2010-10-09 07:10:00,1.3,2.04,119.3
60136,2010-10-09 07:15:00,1.67,2.6,108.1
60137,2010-10-09 07:20:00,1.86,2.6,105.3
60138,2010-10-09 07:25:00,1.11,2.04,96.9
60139,2010-10-09 07:30:00,0.56,1.11,92.7
60140,2010-10-09 07:35:00,0.56,1.11,95.5
60141,2010-10-09 07:40:00,0.37,1.11,120.7
60142,2010-10-09 07:45:00,1.11,1.48,105.3
60143,2010-10-09 07:50:00,1.11,1.86,103.9
60144,2010-10-09 07:55:00,0.74,1.48,91.3
60145,2010-10-09 08:00:00,0.56,1.11,98.3
60146,2010-10-09 08:05:00,0.37,0.93,109.5
60147,2010-10-09 08:10:00,0.56,1.48,91.3
60148,2010-10-09 08:15:00,0.74,1.48,92.7
60149,2010-10-09 08:20:00,1.11,2.23,60.4
60150,2010-10-09 08:25:00,1.3,2.04,53.3
60151,2010-10-09 08:30:00,1.3,2.23,64.6
60152,2010-10-09 08:35:00,1.48,2.6,61.8
60153,2010-10-09 08:40:00,1.48,2.6,51.9
60154,2010-10-09 08:45:00,1.48,2.41,54.8
60155,2010-10-09 08:50:00,1.3,2.04,68.8
60156,2010-10-09 08:55:00,0.74,2.23,64.6
60157,2010-10-09 09:00:00,1.11,2.23,46.3
60158,2010-10-09 09:05:00,0.93,1.67,60.4
60159,2010-10-09 09:10:00,1.11,1.67,82.8
60160,2010-10-09 09:15:00,1.3,2.04,40.7
60161,2010-10-09 09:20:00,1.11,1.86,54.8
60162,2010-10-09 09:25:00,0.56,1.3,102.5
60163,2010-10-09 09:30:00,0.93,1.86,64.6
60164,2010-10-09 09:35:00,0.74,2.04,110.9
60165,2010-10-09 09:40:00,1.11,1.86,102.5
60166,2010-10-09 09:45:00,1.48,2.23,49.1
60167,2010-10-09 09:50:00,0.74,1.86,5.6
60168,2010-10-09 09:55:00,1.3,2.41,129.2
60169,2010-10-09 10:00:00,0.93,1.86,162.9
60170,2010-10-09 10:05:00,1.67,2.6,87.0
60171,2010-10-09 10:10:00,0.93,2.04,47.7
60172,2010-10-09 10:15:00,0.19,0.74,259.7
60173,2010-10-09 10:20:00,1.3,2.6,134.8
60174,2010-10-09 10:25:00,1.86,2.6,157.2
60175,2010-10-09 10:30:00,0.93,3.15,256.9
60176,2010-10-09 10:35:00,1.67,3.15,30.9
60177,2010-10-09 10:40:00,0.56,1.48,56.2
60178,2010-10-09 10:45:00,0.56,1.67,64.6
60179,2010-10-09 10:50:00,2.97,5.2,290.6
60180,2010-10-09 10:55:00,3.34,5.75,293.4
60181,2010-10-09 11:00:00,2.6,3.71,293.4
60182,2010-10-09 11:05:00,1.86,4.27,287.8
60183,2010-10-09 11:10:00,1.3,2.97,301.8
60184,2010-10-09 11:15:00,0.93,2.04,278.0
60185,2010-10-09 11:20:00,1.67,4.27,292.0
60186,2010-10-09 11:25:00,1.67,3.9,322.9
60187,2010-10-09 11:30:00,1.3,2.78,287.8
60188,2010-10-09 11:35:00,1.67,2.78,314.5
60189,2010-10-09 11:40:00,1.11,2.6,325.7
60190,2010-10-09 11:45:00,2.04,4.45,321.5
60191,2010-10-09 11:50:00,1.67,3.71,292.0
60192,2010-10-09 11:55:00,1.11,2.41,259.7
60193,2010-10-09 12:00:00,0.74,1.48,329.9
60194,2010-10-09 12:05:00,0.93,2.78,300.4
60195,2010-10-09 12:10:00,0.74,3.34,217.6
60196,2010-10-09 12:15:00,0.74,2.6,207.8
60197,2010-10-09 12:20:00,2.04,3.53,254.1
60198,2010-10-09 12:25:00,1.48,2.97,247.1
60199,2010-10-09 12:30:00,2.23,4.27,254.1
60200,2010-10-09 12:35:00,2.04,4.64,255.5
60201,2010-10-09 12:40:00,2.04,3.9,261.1
60202,2010-10-09 12:45:00,1.86,3.71,242.9
60203,2010-10-09 12:50:00,1.3,3.71,265.3
60204,2010-10-09 12:55:00,1.48,3.9,268.1
60205,2010-10-09 13:00:00,1.48,2.97,268.1
60206,2010-10-09 13:05:00,1.3,3.53,265.3
60207,2010-10-09 13:10:00,1.67,3.53,233.1
60208,2010-10-09 13:15:00,1.3,2.41,214.8
60209,2010-10-09 13:20:00,1.86,3.53,213.4
60210,2010-10-09 13:25:00,1.48,3.34,231.6
60211,2010-10-09 13:30:00,1.3,2.41,233.1
60212,2010-10-09 13:35:00,1.11,2.23,258.3
60213,2010-10-09 13:40:00,0.74,1.67,227.4
60214,2010-10-09 13:45:00,1.3,2.97,169.9
60215,2010-10-09 13:50:00,2.78,4.45,178.3
60216,2010-10-09 13:55:00,3.15,6.12,168.5
60217,2010-10-09 14:00:00,3.71,5.2,160.0
60218,2010-10-09 14:05:00,2.78,4.08,182.5
60219,2010-10-09 14:10:00,2.97,5.38,189.5
60220,2010-10-09 14:15:00,2.78,4.82,189.5
60221,2010-10-09 14:20:00,2.04,4.82,186.7
60222,2010-10-09 14:25:00,2.41,4.64,192.3
60223,2010-10-09 14:30:00,1.48,3.53,174.1
60224,2010-10-09 14:35:00,0.56,1.67,117.9
60225,2010-10-09 14:40:00,0.37,1.11,164.3
60226,2010-10-09 14:45:00,1.48,5.57,329.9
60227,2010-10-09 14:50:00,6.12,10.02,12.6
60228,2010-10-09 14:55:00,5.2,8.16,14.0
60229,2010-10-09 15:00:00,3.34,5.57,35.1
60230,2010-10-09 15:05:00,3.9,6.68,32.3
60231,2010-10-09 15:10:00,3.9,7.24,21.1
60232,2010-10-09 15:15:00,4.45,7.98,18.3
60233,2010-10-09 15:20:00,2.78,5.94,18.3
60234,2010-10-09 15:25:00,1.86,3.71,85.6
60235,2010-10-09 15:30:00,0.93,2.6,109.5
60236,2010-10-09 15:35:00,2.6,4.08,167.1
60237,2010-10-09 15:40:00,1.86,2.78,110.9
60238,2010-10-09 15:45:00,2.04,3.9,61.8
60239,2010-10-09 15:50:00,2.04,3.34,63.2
60240,2010-10-09 15:55:00,2.41,3.71,61.8
60241,2010-10-09 16:00:00,2.97,4.64,30.9
60242,2010-10-09 16:05:00,2.6,4.08,40.7
60243,2010-10-09 16:10:00,1.67,3.15,42.1
60244,2010-10-09 16:15:00,1.11,2.41,39.3
60245,2010-10-09 16:20:00,0.93,1.86,12.6
60246,2010-10-09 16:25:00,0.74,1.67,14.0
60247,2010-10-09 16:30:00,0.37,1.3,19.7
60248,2010-10-09 16:35:00,0.93,1.48,63.2
60249,2010-10-09 16:40:00,0.37,1.11,77.2
60250,2010-10-09 16:45:00,0.93,1.67,61.8
60251,2010-10-09 16:50:00,1.3,2.41,39.3
60252,2010-10-09 16:55:00,1.86,2.6,43.5
60253,2010-10-09 17:00:00,1.67,2.78,50.5
60254,2010-10-09 17:05:00,1.48,2.41,57.6
60255,2010-10-09 17:10:00,1.48,2.23,43.5
60256,2010-10-09 17:15:00,1.67,2.78,42.1
60257,2010-10-09 17:20:00,2.04,3.15,43.5
60258,2010-10-09 17:25:00,1.67,2.6,64.6
60259,2010-10-09 17:30:00,0.0,0.74,71.6
60260,2010-10-09 17:35:00,0.0,0.0,346.8
60261,2010-10-09 17:40:00,0.19,0.74,334.1
60262,2010-10-09 17:45:00,0.56,1.3,12.6
60263,2010-10-09 17:50:00,0.74,1.48,77.2
60264,2010-10-09 17:55:00,0.74,1.3,103.9
60265,2010-10-09 18:00:00,0.74,1.48,60.4
60266,2010-10-09 18:05:00,0.56,1.3,77.2
60267,2010-10-09 18:10:00,0.74,1.86,80.0
60268,2010-10-09 18:15:00,1.11,2.04,44.9
60269,2010-10-09 18:20:00,1.48,2.23,35.1
60270,2010-10-09 18:25:00,1.11,2.04,42.1
60271,2010-10-09 18:30:00,0.56,1.3,21.1
60272,2010-10-09 18:35:00,0.0,0.74,16.8
60273,2010-10-09 18:40:00,0.19,0.93,25.3
60274,2010-10-09 18:45:00,0.37,0.74,39.3
60275,2010-10-09 18:50:00,0.0,0.0,54.8
60276,2010-10-09 18:55:00,0.0,0.0,70.2
60277,2010-10-09 19:00:00,0.0,0.0,84.2
60278,2010-10-09 19:05:00,0.0,0.0,71.6
60279,2010-10-09 19:10:00,0.0,0.0,23.9
60280,2010-10-09 19:15:00,0.0,0.0,16.8
60281,2010-10-09 19:20:00,0.0,0.0,43.5
60282,2010-10-09 19:25:00,0.0,0.0,43.5
60283,2010-10-09 19:30:00,0.0,0.0,59.0
60284,2010-10-09 19:35:00,0.93,2.41,56.2
60285,2010-10-09 19:40:00,1.3,1.86,60.4
60286,2010-10-09 19:45:00,1.3,2.04,59.0
60287,2010-10-09 19:50:00,1.3,2.23,46.3
60288,2010-10-09 19:55:00,1.3,2.23,37.9
60289,2010-10-09 20:00:00,1.11,2.04,32.3
60290,2010-10-09 20:05:00,0.93,1.67,26.7
60291,2010-10-09 20:10:00,1.11,1.48,44.9
60292,2010-10-09 20:15:00,1.11,1.86,66.0
60293,2010-10-09 20:20:00,1.11,1.67,54.8
60294,2010-10-09 20:25:00,1.11,2.04,56.2
60295,2010-10-09 20:30:00,0.74,1.3,60.4
60296,2010-10-09 20:35:00,1.3,2.04,35.1
60297,2010-10-09 20:40:00,1.3,2.04,50.5
60298,2010-10-09 20:45:00,0.93,1.67,47.7
60299,2010-10-09 20:50:00,1.11,1.48,49.1
60300,2010-10-09 20:55:00,0.93,1.3,51.9
60301,2010-10-09 21:00:00,0.74,1.3,51.9
60302,2010-10-09 21:05:00,1.11,1.67,30.9
60303,2010-10-09 21:10:00,1.48,2.23,30.9
60304,2010-10-09 21:15:00,1.11,1.67,33.7
60305,2010-10-09 21:20:00,1.3,1.86,30.9
60306,2010-10-09 21:25:00,1.11,1.67,28.1
60307,2010-10-09 21:30:00,1.3,2.04,19.7
60308,2010-10-09 21:35:00,0.93,1.48,15.4
60309,2010-10-09 21:40:00,0.93,1.3,11.2
60310,2010-10-09 21:45:00,0.56,1.3,22.5
60311,2010-10-09 21:50:00,0.74,1.3,32.3
60312,2010-10-09 21:55:00,0.74,1.3,36.5
60313,2010-10-09 22:00:00,0.93,1.3,47.7
60314,2010-10-09 22:05:00,0.93,1.48,54.8
60315,2010-10-09 22:10:00,0.74,1.3,43.5
60316,2010-10-09 22:15:00,0.74,1.86,42.1
60317,2010-10-09 22:20:00,1.48,2.23,36.5
60318,2010-10-09 22:25:00,0.93,2.23,47.7
60319,2010-10-09 22:30:00,0.37,0.93,36.5
60320,2010-10-09 22:35:00,0.37,0.93,7.0
60321,2010-10-09 22:40:00,0.0,0.19,9.8
60322,2010-10-09 22:45:00,0.0,0.74,7.0
60323,2010-10-09 22:50:00,0.56,1.3,355.2
60324,2010-10-09 22:55:00,0.93,1.3,344.0
60325,2010-10-09 23:00:00,1.3,2.41,329.9
60326,2010-10-09 23:05:00,1.11,1.86,342.6
60327,2010-10-09 23:10:00,0.74,1.67,351.0
60328,2010-10-09 23:15:00,0.56,0.93,4.2
60329,2010-10-09 23:20:00,1.3,1.67,11.2
60330,2010-10-09 23:25:00,1.3,2.04,26.7
60331,2010-10-09 23:30:00,1.11,1.86,64.6
60332,2010-10-09 23:35:00,1.3,2.04,70.2
60333,2010-10-09 23:40:00,1.11,2.23,54.8
60334,2010-10-09 23:45:00,0.74,1.48,61.8
60335,2010-10-09 23:50:00,1.11,2.04,19.7
60336,2010-10-09 23:55:00,1.11,1.48,2.8
60337,2010-10-10 00:00:00,0.19,0.93,0.0
60338,2010-10-10 00:05:00,0.0,0.0,0.0
60339,2010-10-10 00:10:00,0.0,0.0,0.0
60340,2010-10-10 00:15:00,0.0,0.0,0.0
60341,2010-10-10 00:20:00,0.19,0.56,0.0
60342,2010-10-10 00:25:00,0.0,0.0,0.0
60343,2010-10-10 00:30:00,0.0,0.0,0.0
60344,2010-10-10 00:35:00,0.19,0.56,0.0
60345,2010-10-10 00:40:00,0.0,0.0,0.0
60346,2010-10-10 00:45:00,0.0,0.0,0.0
60347,2010-10-10 00:50:00,0.19,0.93,1.4
60348,2010-10-10 00:55:00,1.3,1.67,112.3
60349,2010-10-10 01:00:00,1.67,2.78,102.5
60350,2010-10-10 01:05:00,1.67,2.6,88.4
60351,2010-10-10 01:10:00,0.93,1.67,46.3
60352,2010-10-10 01:15:00,0.93,1.67,61.8
60353,2010-10-10 01:20:00,0.93,1.3,33.7
60354,2010-10-10 01:25:00,0.93,1.67,53.3
60355,2010-10-10 01:30:00,1.3,1.67,30.9
60356,2010-10-10 01:35:00,0.37,1.3,30.9
60357,2010-10-10 01:40:00,0.0,0.37,22.5
60358,2010-10-10 01:45:00,0.56,1.11,46.3
60359,2010-10-10 01:50:00,0.19,0.74,67.4
60360,2010-10-10 01:55:00,0.19,0.56,66.0
60361,2010-10-10 02:00:00,0.74,1.3,40.7
60362,2010-10-10 02:05:00,1.11,1.67,18.3
60363,2010-10-10 02:10:00,0.56,1.3,26.7
60364,2010-10-10 02:15:00,0.37,0.93,50.5
60365,2010-10-10 02:20:00,0.74,1.11,49.1
60366,2010-10-10 02:25:00,0.93,1.67,40.7
60367,2010-10-10 02:30:00,0.93,1.67,49.1
60368,2010-10-10 02:35:00,1.11,1.67,35.1
60369,2010-10-10 02:40:00,0.74,1.48,46.3
60370,2010-10-10 02:45:00,0.56,1.11,51.9
60371,2010-10-10 02:50:00,0.19,0.93,51.9
60372,2010-10-10 02:55:00,0.37,1.11,81.4
60373,2010-10-10 03:00:00,0.19,0.93,80.0
60374,2010-10-10 03:05:00,0.0,0.19,40.7
60375,2010-10-10 03:10:00,0.0,0.19,40.7
60376,2010-10-10 03:15:00,0.0,0.0,40.7
60377,2010-10-10 03:20:00,0.37,0.74,355.2
60378,2010-10-10 03:25:00,0.56,1.11,4.2
60379,2010-10-10 03:30:00,0.93,1.48,43.5
60380,2010-10-10 03:35:00,0.93,1.67,68.8
60381,2010-10-10 03:40:00,1.3,2.23,92.7
60382,2010-10-10 03:45:00,1.3,2.23,99.7
60383,2010-10-10 03:50:00,0.56,1.11,95.5
60384,2010-10-10 03:55:00,0.56,1.48,63.2
60385,2010-10-10 04:00:00,1.3,2.23,47.7
60386,2010-10-10 04:05:00,0.93,2.04,64.6
60387,2010-10-10 04:10:00,0.56,0.93,126.4
60388,2010-10-10 04:15:00,0.74,1.3,112.3
60389,2010-10-10 04:20:00,0.93,1.3,115.1
60390,2010-10-10 04:25:00,1.11,1.48,102.5
60391,2010-10-10 04:30:00,0.93,1.48,87.0
60392,2010-10-10 04:35:00,0.93,1.3,61.8
60393,2010-10-10 04:40:00,0.93,1.48,53.3
60394,2010-10-10 04:45:00,0.56,0.93,81.4
60395,2010-10-10 04:50:00,0.0,0.37,82.8
60396,2010-10-10 04:55:00,0.0,0.19,82.8
60397,2010-10-10 05:00:00,0.0,0.19,82.8
60398,2010-10-10 05:05:00,0.37,0.74,11.2
60399,2010-10-10 05:10:00,0.19,0.74,331.3
60400,2010-10-10 05:15:00,0.93,1.3,4.2
60401,2010-10-10 05:20:00,0.0,0.56,2.8
60402,2010-10-10 05:25:00,0.56,0.93,355.2
60403,2010-10-10 05:30:00,0.19,0.74,21.1
60404,2010-10-10 05:35:00,0.19,0.56,22.5
60405,2010-10-10 05:40:00,0.0,0.37,22.5
60406,2010-10-10 05:45:00,0.0,0.0,22.5
60407,2010-10-10 05:50:00,0.19,0.56,22.5
60408,2010-10-10 05:55:00,0.37,0.74,14.0
60409,2010-10-10 06:00:00,0.56,0.93,8.4
60410,2010-10-10 06:05:00,0.74,1.48,9.8
60411,2010-10-10 06:10:00,0.56,1.11,8.4
60412,2010-10-10 06:15:00,0.0,0.0,9.8
60413,2010-10-10 06:20:00,0.0,0.0,9.8
60414,2010-10-10 06:25:00,0.0,0.0,9.8
60415,2010-10-10 06:30:00,0.0,0.56,9.8
60416,2010-10-10 06:35:00,0.37,0.74,9.8
60417,2010-10-10 06:40:00,0.37,0.74,70.2
60418,2010-10-10 06:45:00,0.93,1.3,49.1
60419,2010-10-10 06:50:00,1.3,1.86,57.6
60420,2010-10-10 06:55:00,0.93,1.86,59.0
60421,2010-10-10 07:00:00,0.37,0.93,68.8
60422,2010-10-10 07:05:00,0.0,0.56,61.8
60423,2010-10-10 07:10:00,0.0,0.56,60.4
60424,2010-10-10 07:15:00,0.0,0.37,53.3
60425,2010-10-10 07:20:00,0.0,0.37,60.4
60426,2010-10-10 07:25:00,0.19,0.56,147.4
60427,2010-10-10 07:30:00,0.0,0.19,157.2
60428,2010-10-10 07:35:00,0.19,0.56,157.2
60429,2010-10-10 07:40:00,0.37,0.56,162.9
60430,2010-10-10 07:45:00,0.19,0.56,160.0
60431,2010-10-10 07:50:00,0.0,0.56,117.9
60432,2010-10-10 07:55:00,0.19,1.11,120.7
60433,2010-10-10 08:00:00,0.56,0.93,150.2
60434,2010-10-10 08:05:00,0.37,0.93,174.1
60435,2010-10-10 08:10:00,0.56,1.11,148.8
60436,2010-10-10 08:15:00,0.56,1.48,117.9
60437,2010-10-10 08:20:00,1.11,2.04,46.3
60438,2010-10-10 08:25:00,0.56,1.86,47.7
60439,2010-10-10 08:30:00,0.93,1.86,99.7
60440,2010-10-10 08:35:00,1.11,2.41,30.9
60441,2010-10-10 08:40:00,1.3,2.04,101.1
60442,2010-10-10 08:45:00,1.11,2.04,102.5
60443,2010-10-10 08:50:00,0.93,2.04,96.9
60444,2010-10-10 08:55:00,0.93,1.86,122.1
60445,2010-10-10 09:00:00,1.11,2.23,132.0
60446,2010-10-10 09:05:00,1.11,2.04,103.9
60447,2010-10-10 09:10:00,0.74,2.04,80.0
60448,2010-10-10 09:15:00,0.74,2.04,87.0
60449,2010-10-10 09:20:00,1.11,2.04,137.6
60450,2010-10-10 09:25:00,0.37,2.6,108.1
60451,2010-10-10 09:30:00,0.93,1.67,150.2
60452,2010-10-10 09:35:00,0.56,1.48,148.8
60453,2010-10-10 09:40:00,0.93,2.6,60.4
60454,2010-10-10 09:45:00,1.11,2.23,54.8
60455,2010-10-10 09:50:00,0.93,2.04,15.4
60456,2010-10-10 09:55:00,0.37,0.74,92.7
60457,2010-10-10 10:00:00,0.74,2.04,127.8
60458,2010-10-10 10:05:00,0.93,2.23,82.8
60459,2010-10-10 10:10:00,1.48,2.41,80.0
60460,2010-10-10 10:15:00,0.56,1.11,203.6
60461,2010-10-10 10:20:00,0.74,1.3,172.7
60462,2010-10-10 10:25:00,0.37,1.11,112.3
60463,2010-10-10 10:30:00,0.93,1.86,237.3
60464,2010-10-10 10:35:00,0.37,0.93,209.2
60465,2010-10-10 10:40:00,0.56,1.3,185.3
60466,2010-10-10 10:45:00,0.74,1.11,172.7
60467,2010-10-10 10:50:00,0.74,2.78,268.1
60468,2010-10-10 10:55:00,0.93,2.04,317.3
60469,2010-10-10 11:00:00,2.04,3.71,303.2
60470,2010-10-10 11:05:00,1.48,2.97,300.4
60471,2010-10-10 11:10:00,1.67,3.15,294.8
60472,2010-10-10 11:15:00,1.11,2.97,287.8
60473,2010-10-10 11:20:00,2.41,3.9,294.8
60474,2010-10-10 11:25:00,1.86,3.71,300.4
60475,2010-10-10 11:30:00,1.3,3.15,269.6
